retrieval_run_id,chunking_config_id,question_id,question,category,ground_truth_range_count,ground_truth_video_ids_json,corpus_chunk_count,first_relevant_rank,reciprocal_rank,chunks_to_full_coverage,recall_at_1,evidence_ranges_covered_at_1,evidence_range_recall_at_1,full_evidence_coverage_at_1,recall_at_3,evidence_ranges_covered_at_3,evidence_range_recall_at_3,full_evidence_coverage_at_3,recall_at_5,evidence_ranges_covered_at_5,evidence_range_recall_at_5,full_evidence_coverage_at_5,recall_at_10,evidence_ranges_covered_at_10,evidence_range_recall_at_10,full_evidence_coverage_at_10,top_10_chunk_ids_json,top_10_scores_json,top_10_video_ids_json,top_10_start_seconds_json,top_10_end_seconds_json,top_10_relevant_flags_json,top_10_covered_range_indices_json,manual_judgment
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-032,What happens when an exception is raised and no matching handler is used?,code_behavior,2,"[""9H6muyZjms0""]",861,3,0.333333333,4,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:37"",""9H6muyZjms0:semantic_cosine_wp240_v1:41"",""9H6muyZjms0:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:32"",""9H6muyZjms0:semantic_cosine_wp240_v1:38"",""9H6muyZjms0:semantic_cosine_wp240_v1:33"",""9H6muyZjms0:semantic_cosine_wp240_v1:34"",""9H6muyZjms0:semantic_cosine_wp240_v1:51"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:27""]","[0.4688254,0.43308502,0.4193334,0.40925062,0.39561224,0.37368897,0.32516098,0.32045454,0.29322216,0.25470126]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""6LOwPhPDwVc""]","[1286.42,1605.09,1799.8,1479.98,1338.42,1670.0,1397.23,1443.59,2375.75,919.32]","[1338.42,1670.0,1872.27,1558.59,1391.59,1717.08,1443.59,1479.98,2432.15,952.23]","[false,false,true,true,false,false,true,true,false,false]","[[],[],[2],[1],[],[],[1],[1],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-033,How does the course connect decomposition and abstraction when building programs with functions?,multi_chunk,1,"[""MjbuarJ7SE0""]",861,2,0.5,2,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""RvRKT-jXvko:semantic_cosine_wp240_v1:0"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:13"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:54"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:12"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:6"",""9H6muyZjms0:semantic_cosine_wp240_v1:6"",""nykOeWgQcHM:semantic_cosine_wp240_v1:7"",""nykOeWgQcHM:semantic_cosine_wp240_v1:6"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:11"",""MjbuarJ7SE0:semantic_cosine_wp240_v1:11""]","[0.69880611,0.64186931,0.63102221,0.61642092,0.60700858,0.60421628,0.58462334,0.56275326,0.55805469,0.54890114]","[""RvRKT-jXvko"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""9H6muyZjms0"",""nykOeWgQcHM"",""nykOeWgQcHM"",""-DP1i2ZU9gk"",""MjbuarJ7SE0""]","[0.79,548.63,2418.06,499.51,247.841,241.47,306.07,261.01,471.76,456.82]","[59.487,586.27,2460.99,548.63,280.32,281.25,350.57,306.07,525.627,499.51]","[false,true,false,false,false,false,false,false,false,false]","[[],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-034,How does the course connect testing and debugging when finding program errors?,multi_chunk,2,"[""9H6muyZjms0""]",861,2,0.5,5,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:25"",""9H6muyZjms0:semantic_cosine_wp240_v1:20"",""9H6muyZjms0:semantic_cosine_wp240_v1:22"",""9H6muyZjms0:semantic_cosine_wp240_v1:7"",""9H6muyZjms0:semantic_cosine_wp240_v1:11"",""4WtaFLayz_w:semantic_cosine_wp240_v1:6"",""nykOeWgQcHM:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:9"",""9H6muyZjms0:semantic_cosine_wp240_v1:28""]","[0.54773521,0.51795828,0.50825918,0.477332,0.47128499,0.46506423,0.45371506,0.44291827,0.43791029,0.43433988]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""4WtaFLayz_w"",""nykOeWgQcHM"",""9H6muyZjms0"",""9H6muyZjms0""]","[1286.42,1035.339,863.12,933.37,281.25,431.63,247.65,1559.89,356.08,1174.48]","[1338.42,1093.9,899.87,957.667,325.57,458.82,258.5,1597.719,397.91,1208.4]","[false,true,false,false,true,false,false,false,false,false]","[[],[1],[],[],[2],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-035,How does the course connect list aliasing with mutation side effects?,multi_chunk,2,"[""RvRKT-jXvko"",""WPSeyjX1-4s""]",861,2,0.5,4,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,"[""RvRKT-jXvko:semantic_cosine_wp240_v1:47"",""WPSeyjX1-4s:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:37"",""RvRKT-jXvko:semantic_cosine_wp240_v1:49"",""RvRKT-jXvko:semantic_cosine_wp240_v1:52"",""RvRKT-jXvko:semantic_cosine_wp240_v1:44"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:1"",""RvRKT-jXvko:semantic_cosine_wp240_v1:55"",""SrkqbLOQcEo:semantic_cosine_wp240_v1:3"",""RvRKT-jXvko:semantic_cosine_wp240_v1:51""]","[0.46366006,0.46217555,0.45488301,0.39418972,0.38049626,0.37656111,0.31330884,0.3004854,0.29912794,0.29899538]","[""RvRKT-jXvko"",""WPSeyjX1-4s"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""RvRKT-jXvko"",""SrkqbLOQcEo"",""RvRKT-jXvko"",""SrkqbLOQcEo"",""RvRKT-jXvko""]","[1995.16,53.07,1583.85,2061.969,2199.37,1883.55,53.41,2348.24,119.24,2155.67]","[2033.64,102.36,1629.99,2105.64,2264.78,1919.62,85.35,2396.459,169.75,2199.37]","[false,true,false,true,false,false,false,false,false,false]","[[],[2],[],[1],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-037,How do linear search and binary search differ in the number of elements they need to examine?,multi_chunk,2,"[""6LOwPhPDwVc"",""7lQXYl_L28w""]",861,1,1.0,6,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,1,2,1.0,1,"[""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:2"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:3"",""SE4P7IVCunE:semantic_cosine_wp240_v1:29"",""7lQXYl_L28w:semantic_cosine_wp240_v1:15"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:70"",""SE4P7IVCunE:semantic_cosine_wp240_v1:53"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""7lQXYl_L28w:semantic_cosine_wp240_v1:19""]","[0.64719677,0.56745994,0.5392983,0.50525534,0.49203742,0.48872811,0.48003167,0.46854722,0.46326423,0.45160824]","[""7lQXYl_L28w"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""SE4P7IVCunE"",""7lQXYl_L28w"",""6LOwPhPDwVc"",""o9nW0uBqvEo"",""SE4P7IVCunE"",""6LOwPhPDwVc"",""7lQXYl_L28w""]","[478.2,95.67,144.96,1339.95,541.78,185.54,2689.95,2389.06,477.42,660.157]","[513.1,144.96,185.54,1369.27,571.655,225.02,2718.21,2420.97,504.68,680.56]","[true,false,false,false,false,true,false,false,false,false]","[[2],[],[],[],[],[1],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-038,How does the requirement for sorted input distinguish binary search from linear search?,confusable,2,"[""6LOwPhPDwVc""]",861,5,0.2,5,0,0,0.0,0,0,0,0.0,0,1,2,1.0,1,1,2,1.0,1,"[""6LOwPhPDwVc:semantic_cosine_wp240_v1:14"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:70"",""7lQXYl_L28w:semantic_cosine_wp240_v1:13"",""7lQXYl_L28w:semantic_cosine_wp240_v1:15"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:4"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:17"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:68"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:2"",""o9nW0uBqvEo:semantic_cosine_wp240_v1:61"",""6LOwPhPDwVc:semantic_cosine_wp240_v1:3""]","[0.54813755,0.54386324,0.53487241,0.52004397,0.51728368,0.50130391,0.47926769,0.47904372,0.45418715,0.44937688]","[""6LOwPhPDwVc"",""o9nW0uBqvEo"",""7lQXYl_L28w"",""7lQXYl_L28w"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""6LOwPhPDwVc"",""o9nW0uBqvEo"",""6LOwPhPDwVc""]","[477.42,2689.95,478.2,541.78,185.54,597.39,2536.84,95.67,2337.78,144.96]","[504.68,2718.21,513.1,571.655,225.02,634.192,2568.82,144.96,2381.38,185.54]","[false,false,false,false,true,false,false,false,false,true]","[[],[],[],[],[1,2],[],[],[],[],[2]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-039,How does the course distinguish black-box testing from glass-box testing?,confusable,2,"[""9H6muyZjms0""]",861,1,1.0,2,1,1,0.5,0,1,2,1.0,1,1,2,1.0,1,1,2,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp240_v1:15"",""9H6muyZjms0:semantic_cosine_wp240_v1:13"",""9H6muyZjms0:semantic_cosine_wp240_v1:17"",""9H6muyZjms0:semantic_cosine_wp240_v1:16"",""9H6muyZjms0:semantic_cosine_wp240_v1:14"",""9H6muyZjms0:semantic_cosine_wp240_v1:0"",""9H6muyZjms0:semantic_cosine_wp240_v1:9"",""0jljZRnHwOI:semantic_cosine_wp240_v1:20"",""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""nykOeWgQcHM:semantic_cosine_wp240_v1:5""]","[0.67595756,0.59078383,0.52976424,0.4834421,0.43848023,0.36398536,0.31358653,0.31005135,0.28912303,0.28563297]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""0jljZRnHwOI"",""9H6muyZjms0"",""nykOeWgQcHM""]","[607.15,511.92,704.48,665.26,556.71,0.79,356.08,977.22,2235.36,215.39]","[665.26,556.71,769.08,704.48,607.15,44.1,397.91,1035.157,2311.12,261.01]","[true,true,false,false,false,false,false,false,false,false]","[[2],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-040,How does the course distinguish an exception from an assertion failure?,confusable,1,"[""9H6muyZjms0""]",861,4,0.25,4,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,"[""9H6muyZjms0:semantic_cosine_wp240_v1:51"",""9H6muyZjms0:semantic_cosine_wp240_v1:31"",""9H6muyZjms0:semantic_cosine_wp240_v1:49"",""9H6muyZjms0:semantic_cosine_wp240_v1:52"",""9H6muyZjms0:semantic_cosine_wp240_v1:50"",""9H6muyZjms0:semantic_cosine_wp240_v1:35"",""9H6muyZjms0:semantic_cosine_wp240_v1:41"",""9H6muyZjms0:semantic_cosine_wp240_v1:37"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:45"",""9H6muyZjms0:semantic_cosine_wp240_v1:13""]","[0.55317825,0.53251076,0.5178718,0.50597501,0.48406869,0.40863004,0.3720392,0.37137026,0.37091923,0.36571679]","[""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""9H6muyZjms0"",""-DP1i2ZU9gk"",""9H6muyZjms0""]","[2375.75,1286.42,2235.36,2432.15,2311.12,1479.98,1799.8,1605.09,2064.02,511.92]","[2432.15,1338.42,2311.12,2485.26,2372.52,1558.59,1872.27,1670.0,2099.995,556.71]","[false,false,false,true,false,false,false,false,false,false]","[[],[],[],[1],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp240_v1,mit60001-q-041,How does the course distinguish a class from an instance of that class?,confusable,2,"[""-DP1i2ZU9gk"",""FlGjISF3l78""]",861,5,0.2,9,0,0,0.0,0,0,0,0.0,0,1,1,0.5,0,1,2,1.0,1,"[""vqn_yk5aFcI:semantic_cosine_wp240_v1:0"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:42"",""2__KumJsGXc:semantic_cosine_wp240_v1:0"",""FlGjISF3l78:semantic_cosine_wp240_v1:12"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:13"",""FlGjISF3l78:semantic_cosine_wp240_v1:7"",""-DP1i2ZU9gk:semantic_cosine_wp240_v1:16"",""FlGjISF3l78:semantic_cosine_wp240_v1:51"",""FlGjISF3l78:semantic_cosine_wp240_v1:4"",""FlGjISF3l78:semantic_cosine_wp240_v1:34""]","[0.53165722,0.51243562,0.4876281,0.48694143,0.48162574,0.47791219,0.46861929,0.46569696,0.44987512,0.44064832]","[""vqn_yk5aFcI"",""-DP1i2ZU9gk"",""2__KumJsGXc"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""FlGjISF3l78"",""-DP1i2ZU9gk"",""FlGjISF3l78"",""FlGjISF3l78"",""FlGjISF3l78""]","[0.79,1921.95,0.79,533.92,572.86,339.65,704.49,2147.837,204.45,1482.79]","[48.957,1964.69,36.61,583.496,618.655,372.44,741.82,2176.9,239.89,1537.9]","[false,false,false,false,true,false,false,false,true,false]","[[],[],[],[],[1],[],[],[],[2],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-001,"According to the course introduction, what learning goals are introduced for students?",factual,4,"[""nykOeWgQcHM"",""6LOwPhPDwVc""]",1056,1,1.0,24,1,2,0.5,0,1,3,0.75,0,1,3,0.75,0,1,3,0.75,0,"[""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:8"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:4"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:2"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:10"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:3"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:15"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:1"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:9"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:7"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:2""]","[0.4790464,0.42970899,0.41782117,0.39722526,0.38460797,0.3699196,0.36583585,0.35887641,0.35160562,0.34868896]","[""nykOeWgQcHM"",""nykOeWgQcHM"",""o9nW0uBqvEo"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""0jljZRnHwOI"",""nykOeWgQcHM"",""nykOeWgQcHM"",""FlGjISF3l78""]","[248.95,139.3,50.322,308.83,96.763,475.89,48.19,290.29,206.485,75.11]","[298.99,166.72,97.12,350.57,149.47,535.5,75.501,318.62,253.923,114.219]","[true,true,false,false,true,false,false,false,true,false]","[[2,3],[1],[],[],[1],[],[],[],[2,3],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-002,What does the course say students should do to practice programming effectively?,factual,2,"[""nykOeWgQcHM""]",1056,3,0.333333333,6,0,0,0.0,0,1,1,0.5,0,1,1,0.5,0,1,2,1.0,1,"[""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:10"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:8"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:3"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:7"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:1"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:5"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:9"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:11"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:4"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:6""]","[0.63597435,0.58449435,0.52963257,0.52766097,0.52656239,0.51492059,0.50116479,0.4906677,0.46504712,0.45151013]","[""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""0jljZRnHwOI"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""nykOeWgQcHM"",""MjbuarJ7SE0""]","[308.83,248.95,96.763,206.485,48.19,162.967,290.29,340.22,139.3,201.29]","[350.57,298.99,149.47,253.923,75.501,194.436,318.62,375.68,166.72,247.841]","[false,false,true,false,false,true,false,false,true,false]","[[],[],[1],[],[],[2],[],[],[1,2],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-003,How does Python use variable names in different scopes?,concept_explanation,1,"[""MjbuarJ7SE0""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:51"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:52"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:30"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:25"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:56"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:44"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:43"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:55"",""FlGjISF3l78:semantic_cosine_wp192_o32_v1:41"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:50""]","[0.71935201,0.71071762,0.704822,0.69724143,0.68563414,0.655846,0.64292961,0.62246835,0.589894,0.58203721]","[""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""FlGjISF3l78"",""MjbuarJ7SE0""]","[1853.79,1879.589,1105.9,902.005,2035.91,1601.97,1561.79,1983.65,1501.67,1820.81]","[1885.249,1927.89,1150.58,955.61,2081.889,1638.96,1610.01,2047.88,1537.9,1865.55]","[true,true,false,false,false,false,false,false,false,true]","[[1],[1],[],[],[],[],[],[],[],[1]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-004,What is the difference between assignment (=) and equality (==) in Python?,concept_explanation,1,"[""0jljZRnHwOI""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:23"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:40"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:52"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:66"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:24"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:9"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:61"",""RvRKT-jXvko:semantic_cosine_wp192_o32_v1:59"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:26"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:46""]","[0.64665067,0.62189233,0.5777142,0.54969764,0.54633129,0.53663564,0.53312397,0.52177656,0.52090836,0.51290846]","[""0jljZRnHwOI"",""0jljZRnHwOI"",""MjbuarJ7SE0"",""nykOeWgQcHM"",""0jljZRnHwOI"",""RvRKT-jXvko"",""nykOeWgQcHM"",""RvRKT-jXvko"",""o9nW0uBqvEo"",""0jljZRnHwOI""]","[858.37,1516.02,1879.589,2358.53,888.3,318.76,2149.075,2125.22,837.55,1737.51]","[893.58,1582.76,1927.89,2400.25,937.45,369.5,2213.08,2181.36,877.39,1778.09]","[true,false,false,false,true,false,false,false,false,false]","[[1],[],[],[],[1],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-005,"According to the course, why does a recursive function require a base case?",concept_explanation,1,"[""WPSeyjX1-4s""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:9"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:8"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:3"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:38"",""6LOwPhPDwVc:semantic_cosine_wp192_o32_v1:94"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:30"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:6"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:17"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:54"",""WPSeyjX1-4s:semantic_cosine_wp192_o32_v1:26""]","[0.64900982,0.61035538,0.52232164,0.51685476,0.50339866,0.49261934,0.4922787,0.4918623,0.48538625,0.47256726]","[""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""6LOwPhPDwVc"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s"",""WPSeyjX1-4s""]","[300.99,269.7,123.9,1158.25,2873.68,948.706,203.79,549.84,1639.67,814.22]","[330.45,308.1,163.92,1200.487,2903.75,985.7,249.51,576.55,1675.47,864.4]","[true,true,false,false,false,false,false,false,false,false]","[[1],[1],[],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-006,"According to the lecture, how is the efficiency of an algorithm explained?",concept_explanation,1,"[""o9nW0uBqvEo""]",1056,3,0.333333333,3,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""SE4P7IVCunE:semantic_cosine_wp192_o32_v1:35"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:6"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:17"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:16"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:24"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:15"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:13"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:44"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:34"",""7lQXYl_L28w:semantic_cosine_wp192_o32_v1:5""]","[0.64638138,0.62039661,0.60903096,0.58957922,0.58691418,0.57788646,0.57718313,0.56493449,0.56286722,0.56184435]","[""SE4P7IVCunE"",""7lQXYl_L28w"",""o9nW0uBqvEo"",""o9nW0uBqvEo"",""o9nW0uBqvEo"",""o9nW0uBqvEo"",""nykOeWgQcHM"",""7lQXYl_L28w"",""o9nW0uBqvEo"",""7lQXYl_L28w""]","[1308.87,161.88,542.01,501.93,780.492,472.844,401.084,1204.69,1091.09,139.45]","[1339.95,185.94,593.48,550.95,818.77,509.53,457.59,1242.54,1126.91,167.11]","[false,false,true,false,false,false,false,false,false,false]","[[],[],[1],[],[],[],[],[],[],[]]",
mit60001_dense_304f7bc8ee6b2b73,semantic_cosine_wp192_o32_v1,mit60001-q-007,What value is bound to a name after an assignment statement is evaluated?,code_behavior,1,"[""nykOeWgQcHM""]",1056,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,"[""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:61"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:67"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:5"",""o9nW0uBqvEo:semantic_cosine_wp192_o32_v1:24"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:11"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:63"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:50"",""MjbuarJ7SE0:semantic_cosine_wp192_o32_v1:51"",""0jljZRnHwOI:semantic_cosine_wp192_o32_v1:17"",""nykOeWgQcHM:semantic_cosine_wp192_o32_v1:44""]","[0.58287472,0.54863381,0.50959802,0.49397457,0.49343169,0.48954394,0.47685856,0.4401598,0.43990079,0.43068913]","[""nykOeWgQcHM"",""nykOeWgQcHM"",""0jljZRnHwOI"",""o9nW0uBqvEo"",""0jljZRnHwOI"",""nykOeWgQcHM"",""MjbuarJ7SE0"",""MjbuarJ7SE0"",""0jljZRnHwOI"",""nykOeWgQcHM""]","[2149.075,2393.71,158.47,780.492,382.08,2236.06,1820.81,1853.79,647.89,1540.12]","[2213.08,2454.73,211.06,818.77,408.67,2274.34,1865.55,1885.249,691.7,1588.33]","[true,false,false,false,false,false,false,false,false,false]","[[1],[],[],[],[],[],[],[],[],[]]",
